2026-09-06 15:41:40 | INFO | supply_chain_delivery_app | logger.initialized path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_thesis/supply_chain_topology_app/log/delivery_chat_run_20260906_154140.log
2026-09-06 15:42:55 | INFO | supply_chain_delivery_app | tool.recommend_actions.started
2026-09-06 15:42:55 | INFO | supply_chain_delivery_app | tool.recommend_actions.data diagnosis_chars=2171 dims_compared=6 hist_high_risk=10 daily_high_risk=10 severity_hotspots=5 hist_top_dims=6 daily_top_dims=6 output_chars=5905
2026-09-06 15:42:58 | INFO | supply_chain_delivery_app | rag.retrieve.started input_len=5905 rerank_top_n=8
2026-09-06 15:42:59 | INFO | supply_chain_delivery_app | rag.collection.load.started
2026-09-06 15:42:59 | INFO | supply_chain_delivery_app | rag.collection.load.completed duration_ms=65 count=73
2026-09-06 15:42:59 | INFO | supply_chain_delivery_app | rag.retrieve.hybrid_prefilter candidates=12
2026-09-06 15:42:59 | INFO | supply_chain_delivery_app | rag.cross_encoder.load model=cross-encoder/ms-marco-MiniLM-L-6-v2
2026-09-06 15:43:07 | INFO | supply_chain_delivery_app | rag.cross_encoder.ready
2026-09-06 15:43:07 | INFO | supply_chain_delivery_app | rag.retrieve.cross_encoder_rerank returned=8
2026-09-06 15:43:07 | INFO | supply_chain_delivery_app | rag.retrieve.completed duration_ms=8634 retrieved=15 returned=8
2026-09-06 15:43:07 | INFO | supply_chain_delivery_app | tool.recommend_actions.completed status=ok duration_ms=11704
2026-09-06 15:43:28 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.started
2026-09-06 15:43:28 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.generated count=10
2026-09-06 15:43:28 | INFO | supply_chain_delivery_app | tool.fetch_delayed_orders_for_email.completed status=ok duration_ms=200 csv_path=/Users/aditikulkarni/Documents/Masters/AI-Projects/12-Thesis/0_supply_chain_thesis/prediction_pipeline/data/processed/daily_delivery_delay_prediction.csv
